mode,threads,preset,run,cpu1_us,io_us,cpu2_us,connections,duration,wrk_threads,exit_code,runtime_s,lat_avg,lat_stdev,lat_max,req_sec_avg,req_sec_stdev,req_sec_max,p50,p75,p90,p99,requests,total_read,requests_sec,transfer_sec,socket_errors,perf_available,perf_task_clock,perf_context_switches,perf_cpu_migrations,perf_page_faults,perf_cycles,perf_instructions,perf_branches,perf_branch_misses,perf_cache_references,perf_cache_misses,server_log,wrk_log,perf_log,time_log
advws,8,p1_light_cpu_heavy_io,2,100,8000,100,16,8s,4,0,8.01,8.41ms,68.98us,9.35ms,466.17,13.98,484.00,8.39ms,8.45ms,8.52ms,8.58ms,14858,8.01s,1855.41,304.40KB,,1,5302.35,55245,2329,70,5619247736,6897229513,1180608449,4723689,75366327,590171,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p1_light_cpu_heavy_io/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p1_light_cpu_heavy_io/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p1_light_cpu_heavy_io/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p1_light_cpu_heavy_io/time_run2.log
advws,8,p1_light_cpu_heavy_io,3,100,8000,100,16,8s,4,0,8.00,8.40ms,64.75us,9.54ms,468.32,12.98,484.00,8.38ms,8.44ms,8.49ms,8.58ms,14924,8.00s,1864.37,305.87KB,,1,5303.27,55282,384,71,5760211583,6967401953,1193163131,4912201,76989614,107629,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p1_light_cpu_heavy_io/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p1_light_cpu_heavy_io/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p1_light_cpu_heavy_io/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p1_light_cpu_heavy_io/time_run3.log
advws,8,p2_balanced,1,200,5000,200,32,10s,4,0,10.01,11.09ms,4.42ms,37.99ms,726.80,36.55,840.00,10.47ms,12.07ms,15.81ms,31.49ms,28947,10.01s,2892.76,474.59KB,,1,14307.05,51637,7054,72,20598539473,28560632366,4858629350,7500070,113486807,3073351,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p2_balanced/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p2_balanced/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p2_balanced/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p2_balanced/time_run1.log
advws,8,p2_balanced,2,200,5000,200,32,10s,4,0,10.01,11.01ms,4.02ms,32.03ms,727.10,40.54,0.86k,10.60ms,11.64ms,16.47ms,27.17ms,28951,10.01s,2893.00,474.63KB,,1,14363.56,52671,9853,73,20659108917,28354954958,4819928838,7655701,119730730,3063155,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p2_balanced/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p2_balanced/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p2_balanced/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p2_balanced/time_run2.log
advws,8,p2_balanced,3,200,5000,200,32,10s,4,0,10.01,11.22ms,5.17ms,36.47ms,726.79,47.35,0.90k,10.41ms,11.54ms,16.80ms,31.94ms,28940,10.01s,2891.83,474.44KB,,1,14402.85,53990,7597,77,19725536007,27185257423,4638367193,7719958,119423824,2340792,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p2_balanced/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p2_balanced/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p2_balanced/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p2_balanced/time_run3.log
advws,8,p3_cpu_heavy,1,1200,200,1200,32,10s,4,0,10.00,5.27ms,2.24ms,12.93ms,1.49k,107.30,1.88k,4.62ms,6.15ms,9.14ms,11.28ms,59392,10.00s,5937.05,0.96MB,,1,146490.32,109743,17124,408,358676824764,533953408966,90545660651,19119699,237226274,7335177,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p3_cpu_heavy/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p3_cpu_heavy/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p3_cpu_heavy/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p3_cpu_heavy/time_run1.log
advws,8,p3_cpu_heavy,2,1200,200,1200,32,10s,4,0,10.00,5.63ms,3.34ms,21.83ms,1.49k,115.50,1.84k,4.78ms,5.76ms,9.28ms,19.69ms,59399,10.00s,5937.44,0.96MB,,1,146546.69,108091,18199,349,358724470494,534338017266,90612729910,19140052,241274456,7362081,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p3_cpu_heavy/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p3_cpu_heavy/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p3_cpu_heavy/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p3_cpu_heavy/time_run2.log
advws,8,p3_cpu_heavy,3,1200,200,1200,32,10s,4,0,10.00,5.37ms,2.57ms,16.67ms,1.49k,95.37,1.82k,4.77ms,5.73ms,9.39ms,15.03ms,59365,10.00s,5934.30,0.96MB,,1,146504.56,108798,17177,351,359127129436,533677216335,90504685102,19611271,264482294,7266102,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p3_cpu_heavy/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p3_cpu_heavy/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p3_cpu_heavy/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p3_cpu_heavy/time_run3.log
advws,8,p4_io_heavy_high_conc,1,100,10000,100,64,12s,4,0,12.02,41.11ms,6.90ms,69.73ms,388.54,30.90,484.00,41.08ms,41.86ms,49.13ms,66.43ms,18588,12.02s,1546.43,256.73KB,,1,5829.69,33735,4741,76,6282088545,7970473207,1355984723,4880873,78601546,1590780,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p4_io_heavy_high_conc/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p4_io_heavy_high_conc/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p4_io_heavy_high_conc/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p4_io_heavy_high_conc/time_run1.log
advws,8,p4_io_heavy_high_conc,2,100,10000,100,64,12s,4,0,12.03,41.11ms,6.01ms,70.10ms,388.67,19.47,450.00,41.03ms,43.29ms,46.95ms,64.58ms,18589,12.03s,1545.61,256.60KB,,1,5723.37,34793,6986,73,6918783090,8844433436,1507432329,4762541,73901444,1820840,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p4_io_heavy_high_conc/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p4_io_heavy_high_conc/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p4_io_heavy_high_conc/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p4_io_heavy_high_conc/time_run2.log
advws,8,p4_io_heavy_high_conc,3,100,10000,100,64,12s,4,0,12.03,41.01ms,5.21ms,69.44ms,388.67,34.98,484.00,41.04ms,41.28ms,44.41ms,63.79ms,18591,12.03s,1546.01,256.66KB,,1,5625.68,33333,4436,73,6221204786,8029839068,1370941511,4737363,69641636,1688547,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p4_io_heavy_high_conc/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p4_io_heavy_high_conc/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p4_io_heavy_high_conc/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p4_io_heavy_high_conc/time_run3.log
advws,8,p5_stress_mix,1,600,3000,600,96,12s,4,0,12.02,25.80ms,11.58ms,51.47ms,0.93k,46.86,1.09k,26.91ms,33.95ms,40.22ms,48.58ms,44339,12.02s,3688.26,605.10KB,,1,57814.41,82734,11943,330,83836072827,115427647139,19602082402,13322662,195871782,3770508,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p5_stress_mix/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p5_stress_mix/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p5_stress_mix/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p5_stress_mix/time_run1.log
advws,8,p5_stress_mix,2,600,3000,600,96,12s,4,0,12.02,26.40ms,15.16ms,80.36ms,0.93k,55.53,1.27k,23.48ms,35.13ms,47.52ms,69.18ms,44470,12.01s,3701.57,607.29KB,,1,57412.23,85183,14961,347,100482913226,145345569954,24662030703,13458941,204297400,4631450,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p5_stress_mix/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p5_stress_mix/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p5_stress_mix/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p5_stress_mix/time_run2.log
advws,8,p5_stress_mix,3,600,3000,600,96,12s,4,0,12.02,26.96ms,17.72ms,93.15ms,0.93k,77.48,1.20k,24.09ms,36.60ms,51.94ms,81.63ms,44432,12.01s,3698.16,606.73KB,,1,57585.82,83538,15897,337,90357621921,131721643518,22370663006,13003983,192184430,5159368,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p5_stress_mix/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p5_stress_mix/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p5_stress_mix/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p5_stress_mix/time_run3.log
advws,8,p6_ultra_io_bound,1,50,20000,50,64,12s,4,0,12.02,80.53ms,5.16ms,94.78ms,198.22,33.22,282.00,80.71ms,81.89ms,85.34ms,92.45ms,9483,12.02s,789.00,129.45KB,,1,1992.99,17460,908,76,2036523808,2336430593,402005570,2459724,40539651,485100,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p6_ultra_io_bound/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p6_ultra_io_bound/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p6_ultra_io_bound/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p6_ultra_io_bound/time_run1.log
advws,8,p6_ultra_io_bound,2,50,20000,50,64,12s,4,0,12.02,80.42ms,3.67ms,89.53ms,198.29,37.50,290.00,80.63ms,80.99ms,82.22ms,87.99ms,9486,12.02s,789.14,129.47KB,,1,1958.78,17091,1429,73,2003233448,2342838820,402151911,2350937,37025831,1045511,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p6_ultra_io_bound/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p6_ultra_io_bound/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p6_ultra_io_bound/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p6_ultra_io_bound/time_run2.log
advws,8,p6_ultra_io_bound,3,50,20000,50,64,12s,4,0,12.03,80.59ms,6.96ms,106.90ms,198.27,20.00,242.00,80.72ms,81.67ms,86.87ms,104.58ms,9486,12.03s,788.52,129.37KB,,1,2028.24,18023,2207,75,2073197893,2332978878,402634453,2435298,39120164,626279,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p6_ultra_io_bound/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p6_ultra_io_bound/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p6_ultra_io_bound/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/advws_t8_p6_ultra_io_bound/time_run3.log
classic,16,p1_light_cpu_heavy_io,1,100,8000,100,16,8s,4,0,8.01,8.40ms,58.49us,8.69ms,467.39,13.26,484.00,8.38ms,8.45ms,8.48ms,8.55ms,14901,8.01s,1861.12,305.34KB,,1,5201.19,56677,714,48,5953195982,7169672509,1232567969,4649463,76594646,173592,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p1_light_cpu_heavy_io/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p1_light_cpu_heavy_io/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p1_light_cpu_heavy_io/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p1_light_cpu_heavy_io/time_run1.log
classic,16,p1_light_cpu_heavy_io,2,100,8000,100,16,8s,4,0,8.01,8.40ms,60.71us,8.93ms,467.74,13.69,484.00,8.38ms,8.44ms,8.48ms,8.58ms,14909,8.01s,1861.85,305.46KB,,1,5222.01,54983,1655,52,5528548520,6811683829,1167610744,4701166,73869258,339219,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p1_light_cpu_heavy_io/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p1_light_cpu_heavy_io/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p1_light_cpu_heavy_io/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p1_light_cpu_heavy_io/time_run2.log
classic,16,p1_light_cpu_heavy_io,3,100,8000,100,16,8s,4,0,8.01,8.41ms,59.11us,8.75ms,466.86,13.91,484.00,8.39ms,8.45ms,8.48ms,8.58ms,14878,8.01s,1858.16,304.86KB,,1,5181.82,57867,1151,47,5540393244,6744441575,1155768328,4802534,75065161,268124,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p1_light_cpu_heavy_io/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p1_light_cpu_heavy_io/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p1_light_cpu_heavy_io/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p1_light_cpu_heavy_io/time_run3.log
classic,16,p2_balanced,1,200,5000,200,32,10s,4,0,10.01,10.85ms,159.54us,11.25ms,727.15,9.10,780.00,10.88ms,10.94ms,10.97ms,11.03ms,28949,10.01s,2893.00,474.63KB,,1,14325.44,46969,6066,48,19931873432,27506250995,4680995038,7476064,117592330,1543883,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p2_balanced/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p2_balanced/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p2_balanced/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p2_balanced/time_run1.log
classic,16,p2_balanced,2,200,5000,200,32,10s,4,0,10.01,10.89ms,145.73us,11.15ms,727.14,8.34,767.00,10.92ms,10.95ms,10.98ms,11.01ms,28957,10.01s,2894.00,474.80KB,,1,14360.50,50738,6731,46,19545504469,26773679532,4557247365,7451691,119042387,1641714,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p2_balanced/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p2_balanced/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p2_balanced/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p2_balanced/time_run2.log
classic,16,p2_balanced,3,200,5000,200,32,10s,4,0,10.00,10.84ms,165.81us,11.34ms,727.14,9.38,777.00,10.86ms,10.94ms,10.97ms,11.03ms,28943,10.01s,2892.74,474.59KB,,1,14516.20,46625,5181,48,19103797515,26222152165,4463411543,7422831,118336605,1377921,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p2_balanced/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p2_balanced/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p2_balanced/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p2_balanced/time_run3.log
classic,16,p3_cpu_heavy,1,1200,200,1200,32,10s,4,0,10.00,5.26ms,63.53us,5.54ms,1.49k,14.81,1.52k,5.27ms,5.30ms,5.32ms,5.34ms,59388,10.00s,5936.07,0.96MB,,1,146601.97,109118,21035,312,358371231873,532244204631,90264289829,19645883,250196124,5582574,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p3_cpu_heavy/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p3_cpu_heavy/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p3_cpu_heavy/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p3_cpu_heavy/time_run1.log
classic,16,p3_cpu_heavy,2,1200,200,1200,32,10s,4,0,10.00,5.26ms,76.50us,6.22ms,1.49k,16.39,1.52k,5.28ms,5.31ms,5.32ms,5.35ms,59405,10.00s,5937.74,0.96MB,,1,146496.32,106792,16085,288,358341323724,533837104210,90528752143,19021333,243741421,4563242,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p3_cpu_heavy/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p3_cpu_heavy/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p3_cpu_heavy/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p3_cpu_heavy/time_run2.log
classic,16,p3_cpu_heavy,3,1200,200,1200,32,10s,4,0,10.00,5.27ms,66.04us,5.59ms,1.49k,15.74,1.53k,5.28ms,5.31ms,5.32ms,5.34ms,59398,10.01s,5936.70,0.96MB,,1,146496.13,110539,19790,290,358363945915,533280352175,90435577313,18888875,256050426,5492387,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p3_cpu_heavy/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p3_cpu_heavy/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p3_cpu_heavy/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p3_cpu_heavy/time_run3.log
classic,16,p4_io_heavy_high_conc,1,100,10000,100,64,12s,4,0,12.02,41.14ms,1.33ms,41.52ms,388.58,25.93,464.00,41.21ms,41.24ms,41.28ms,41.35ms,18579,12.02s,1545.58,256.59KB,,1,5690.44,34117,5537,44,6271458952,8066546646,1375603836,4637686,73182256,1396112,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p4_io_heavy_high_conc/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p4_io_heavy_high_conc/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p4_io_heavy_high_conc/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p4_io_heavy_high_conc/time_run1.log
classic,16,p4_io_heavy_high_conc,2,100,10000,100,64,12s,4,0,12.03,41.11ms,1.36ms,41.54ms,388.65,28.33,464.00,41.20ms,41.22ms,41.28ms,41.37ms,18579,12.03s,1545.01,256.50KB,,1,5586.87,30634,4532,47,6066351084,7827704156,1337520497,4591257,69894716,1229032,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p4_io_heavy_high_conc/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p4_io_heavy_high_conc/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p4_io_heavy_high_conc/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p4_io_heavy_high_conc/time_run2.log
classic,16,p4_io_heavy_high_conc,3,100,10000,100,64,12s,4,0,12.02,41.11ms,1.24ms,41.55ms,388.63,24.94,454.00,41.20ms,41.22ms,41.28ms,41.45ms,18584,12.02s,1546.13,256.68KB,,1,5682.68,31189,4883,47,6306721932,8003110907,1364922400,4706382,71478055,1289296,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p4_io_heavy_high_conc/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p4_io_heavy_high_conc/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p4_io_heavy_high_conc/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p4_io_heavy_high_conc/time_run3.log
classic,16,p5_stress_mix,1,600,3000,600,96,12s,4,0,12.02,25.76ms,684.68us,26.34ms,0.93k,19.13,0.98k,25.77ms,25.88ms,25.92ms,26.08ms,44452,12.02s,3699.26,606.91KB,,1,57318.85,78774,12144,286,88729168784,129649273138,22001842243,12873896,179044829,3440974,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p5_stress_mix/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p5_stress_mix/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p5_stress_mix/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p5_stress_mix/time_run1.log
classic,16,p5_stress_mix,2,600,3000,600,96,12s,4,0,12.02,25.78ms,607.77us,26.26ms,0.93k,22.44,0.97k,25.81ms,25.87ms,25.90ms,26.01ms,44430,12.02s,3695.71,606.33KB,,1,57736.09,85011,15798,260,89620991305,130133120977,22086895365,13145331,207392133,3863948,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p5_stress_mix/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p5_stress_mix/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p5_stress_mix/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p5_stress_mix/time_run2.log
classic,16,p5_stress_mix,3,600,3000,600,96,12s,4,0,12.02,25.80ms,682.40us,27.48ms,0.93k,25.17,0.97k,25.86ms,25.90ms,25.98ms,26.09ms,44309,12.02s,3685.43,604.64KB,,1,57962.19,81122,13183,257,78802698502,112409910011,19102467867,13629178,203491945,3840084,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p5_stress_mix/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p5_stress_mix/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p5_stress_mix/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260307_172646/classic_t16_p5_stress_mix/time_run3.log
