mode,threads,preset,run,cpu1_mm,io_us,cpu2_mm,mm_n,mm_bs,connections,duration,wrk_threads,exit_code,runtime_s,lat_avg,lat_stdev,lat_max,req_sec_avg,req_sec_stdev,req_sec_max,p50,p75,p90,p99,requests,total_read,requests_sec,transfer_sec,socket_errors,perf_available,perf_task_clock,perf_context_switches,perf_cpu_migrations,perf_page_faults,perf_cycles,perf_instructions,perf_branches,perf_branch_misses,perf_cache_references,perf_cache_misses,server_log,wrk_log,perf_log,time_log
elastic,16,p2_balanced,2,2,5000,2,256,32,32,10s,4,0,10.01,57.35ms,6.72ms,123.43ms,139.37,13.97,161.00,55.47ms,55.75ms,57.74ms,86.13ms,5557,10.01s,555.01,101.35KB,,1,291921.76,17762,1374,12522,910050294965,3126583999827,400036451245,11458419826,97348478411,3459916041,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/elastic_t16_p2_balanced/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/elastic_t16_p2_balanced/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/elastic_t16_p2_balanced/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/elastic_t16_p2_balanced/time_run2.log
elastic,16,p2_balanced,3,2,5000,2,256,32,32,10s,4,0,10.01,57.66ms,6.00ms,108.22ms,138.63,13.74,161.00,55.87ms,56.60ms,58.61ms,82.54ms,5528,10.01s,552.31,100.86KB,,1,292460.29,17720,789,12522,913881786379,3110255617136,397944076372,11398723443,91162914373,3435846116,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/elastic_t16_p2_balanced/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/elastic_t16_p2_balanced/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/elastic_t16_p2_balanced/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/elastic_t16_p2_balanced/time_run3.log
elastic,16,p3_cpu_heavy,1,3,200,3,256,32,32,10s,4,0,10.01,79.69ms,8.04ms,149.20ms,100.21,14.32,141.00,77.42ms,77.88ms,87.00ms,125.72ms,3998,10.01s,399.25,72.53KB,,1,319869.61,13084,1897,12520,974869545451,3380452471392,432481708204,12383429475,105771665937,3682485829,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/elastic_t16_p3_cpu_heavy/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/elastic_t16_p3_cpu_heavy/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/elastic_t16_p3_cpu_heavy/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/elastic_t16_p3_cpu_heavy/time_run1.log
elastic,16,p3_cpu_heavy,2,3,200,3,256,32,32,10s,4,0,10.01,79.64ms,8.18ms,198.87ms,100.24,14.66,151.00,77.51ms,77.94ms,86.85ms,126.03ms,4000,10.01s,399.55,72.59KB,,1,319846.70,13140,2131,12520,973526490530,3382966067928,432819427410,12392117230,105973179239,3687868573,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/elastic_t16_p3_cpu_heavy/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/elastic_t16_p3_cpu_heavy/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/elastic_t16_p3_cpu_heavy/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/elastic_t16_p3_cpu_heavy/time_run2.log
elastic,16,p3_cpu_heavy,3,3,200,3,256,32,32,10s,4,0,10.01,80.08ms,6.24ms,125.97ms,99.64,14.00,141.00,78.04ms,80.09ms,86.61ms,120.01ms,3975,10.01s,397.15,72.15KB,,1,319842.85,13041,2138,12520,976890507381,3361052065736,430024334810,12312830470,98882093031,3717997058,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/elastic_t16_p3_cpu_heavy/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/elastic_t16_p3_cpu_heavy/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/elastic_t16_p3_cpu_heavy/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/elastic_t16_p3_cpu_heavy/time_run3.log
elastic,16,p4_io_heavy_high_conc,1,1,10000,1,256,32,64,12s,4,0,12.01,71.41ms,4.58ms,102.83ms,224.14,17.80,272.00,69.89ms,71.95ms,78.87ms,85.93ms,10716,12.01s,892.00,163.76KB,,1,276100.20,21884,9296,12522,901168942396,3015427519948,385811656213,11060620145,92316075369,3398488920,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/elastic_t16_p4_io_heavy_high_conc/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/elastic_t16_p4_io_heavy_high_conc/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/elastic_t16_p4_io_heavy_high_conc/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/elastic_t16_p4_io_heavy_high_conc/time_run1.log
elastic,16,p4_io_heavy_high_conc,2,1,10000,1,256,32,64,12s,4,0,12.02,71.41ms,3.96ms,87.47ms,224.07,18.93,290.00,70.14ms,72.03ms,78.06ms,81.33ms,10715,12.02s,891.35,163.65KB,,1,277889.34,21963,9436,12522,909235545107,3015245207629,385814296260,11059715509,88296792441,3426944112,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/elastic_t16_p4_io_heavy_high_conc/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/elastic_t16_p4_io_heavy_high_conc/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/elastic_t16_p4_io_heavy_high_conc/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/elastic_t16_p4_io_heavy_high_conc/time_run2.log
elastic,16,p4_io_heavy_high_conc,3,1,10000,1,256,32,64,12s,4,0,12.03,71.56ms,4.55ms,99.39ms,223.60,18.46,272.00,70.01ms,71.94ms,78.42ms,87.16ms,10695,12.03s,888.77,163.17KB,,1,278172.45,22166,9186,12522,909490300974,3008999396996,384969209744,11037600935,88501778475,3446176847,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/elastic_t16_p4_io_heavy_high_conc/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/elastic_t16_p4_io_heavy_high_conc/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/elastic_t16_p4_io_heavy_high_conc/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/elastic_t16_p4_io_heavy_high_conc/time_run3.log
elastic,16,p5_stress_mix,1,2,3000,2,256,32,96,12s,4,0,12.03,164.40ms,10.64ms,254.17ms,145.38,26.31,202.00,162.60ms,163.84ms,167.54ms,206.83ms,6958,12.03s,578.54,105.65KB,,1,366995.66,14623,6215,12521,1131056631521,3945286088267,504761229264,14455448628,123213955446,4370550535,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/elastic_t16_p5_stress_mix/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/elastic_t16_p5_stress_mix/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/elastic_t16_p5_stress_mix/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/elastic_t16_p5_stress_mix/time_run1.log
elastic,16,p5_stress_mix,2,2,3000,2,256,32,96,12s,4,0,12.02,166.32ms,11.14ms,239.78ms,143.78,20.98,191.00,164.41ms,166.70ms,170.38ms,216.99ms,6880,12.02s,572.44,104.54KB,,1,367459.99,14374,6254,12522,1136188310229,3902505311282,499231860432,14299327440,115560008446,4342313668,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/elastic_t16_p5_stress_mix/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/elastic_t16_p5_stress_mix/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/elastic_t16_p5_stress_mix/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/elastic_t16_p5_stress_mix/time_run2.log
elastic,16,p5_stress_mix,3,2,3000,2,256,32,96,12s,4,0,12.03,165.82ms,9.94ms,233.56ms,144.17,30.52,232.00,164.78ms,166.92ms,169.48ms,198.29ms,6900,12.03s,573.63,104.75KB,,1,367632.70,14655,6070,12522,1134952096374,3912470433898,500602824812,14336560048,116062561464,4323060118,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/elastic_t16_p5_stress_mix/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/elastic_t16_p5_stress_mix/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/elastic_t16_p5_stress_mix/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/elastic_t16_p5_stress_mix/time_run3.log
elastic,16,p6_ultra_io_bound,1,1,20000,1,256,32,64,12s,4,0,12.03,91.30ms,5.23ms,120.30ms,175.04,14.51,242.00,89.71ms,92.82ms,99.13ms,105.54ms,8377,12.02s,696.65,127.90KB,,1,217442.45,17285,7502,12522,715788488160,2361173001188,302113600578,8660616693,70771295583,2618517643,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/elastic_t16_p6_ultra_io_bound/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/elastic_t16_p6_ultra_io_bound/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/elastic_t16_p6_ultra_io_bound/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/elastic_t16_p6_ultra_io_bound/time_run1.log
elastic,16,p6_ultra_io_bound,2,1,20000,1,256,32,64,12s,4,0,12.03,90.36ms,4.67ms,123.47ms,176.83,14.45,232.00,88.89ms,91.74ms,96.31ms,105.93ms,8464,12.03s,703.74,129.20KB,,1,215761.75,17582,7396,12522,712073208865,2385470622399,305207604915,8749593674,72298207795,2630483773,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/elastic_t16_p6_ultra_io_bound/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/elastic_t16_p6_ultra_io_bound/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/elastic_t16_p6_ultra_io_bound/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/elastic_t16_p6_ultra_io_bound/time_run2.log
elastic,16,p6_ultra_io_bound,3,1,20000,1,256,32,64,12s,4,0,12.02,90.71ms,4.83ms,115.31ms,176.06,13.51,222.00,89.31ms,91.96ms,96.78ms,105.62ms,8429,12.02s,701.39,128.77KB,,1,216249.41,17301,7396,12522,713707051017,2376014163905,303991769986,8713942848,69308368476,2631767783,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/elastic_t16_p6_ultra_io_bound/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/elastic_t16_p6_ultra_io_bound/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/elastic_t16_p6_ultra_io_bound/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/elastic_t16_p6_ultra_io_bound/time_run3.log
advws,16,p1_light_cpu_heavy_io,1,1,8000,1,256,32,16,8s,4,0,8.01,32.47ms,2.41ms,67.86ms,123.01,9.43,151.00,31.99ms,32.38ms,32.73ms,41.86ms,3923,8.01s,489.94,89.47KB,,1,95927.98,13035,873,6251,316670964593,1101681739643,140958323645,4039856768,33360980400,1157556886,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p1_light_cpu_heavy_io/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p1_light_cpu_heavy_io/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p1_light_cpu_heavy_io/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p1_light_cpu_heavy_io/time_run1.log
advws,16,p1_light_cpu_heavy_io,2,1,8000,1,256,32,16,8s,4,0,8.00,32.74ms,2.64ms,65.54ms,122.08,9.19,151.00,31.98ms,32.52ms,32.88ms,41.97ms,3892,8.00s,486.29,88.80KB,,1,96393.20,12923,373,6255,318564165931,1092861048798,139852482392,4008136786,32935441348,1152196594,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p1_light_cpu_heavy_io/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p1_light_cpu_heavy_io/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p1_light_cpu_heavy_io/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p1_light_cpu_heavy_io/time_run2.log
advws,16,p1_light_cpu_heavy_io,3,1,8000,1,256,32,16,8s,4,0,8.01,32.39ms,2.11ms,67.21ms,123.30,7.90,151.00,31.95ms,32.46ms,32.73ms,41.48ms,3932,8.01s,491.11,89.69KB,,1,95983.87,13101,416,6245,317247057852,1104386068449,141300827019,4048627613,33642598933,1137258950,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p1_light_cpu_heavy_io/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p1_light_cpu_heavy_io/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p1_light_cpu_heavy_io/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p1_light_cpu_heavy_io/time_run3.log
advws,16,p2_balanced,1,2,5000,2,256,32,32,10s,4,0,10.01,58.02ms,6.64ms,122.08ms,137.83,14.86,161.00,55.72ms,57.10ms,65.25ms,82.71ms,5496,10.01s,549.04,100.26KB,,1,292641.48,17916,1179,12503,920273474587,3092558821239,395635020605,11333413773,90422606254,3445438992,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p2_balanced/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p2_balanced/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p2_balanced/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p2_balanced/time_run1.log
advws,16,p2_balanced,2,2,5000,2,256,32,32,10s,4,0,10.01,57.68ms,7.28ms,135.11ms,138.57,14.25,161.00,55.47ms,55.78ms,64.92ms,86.52ms,5527,10.01s,552.17,100.84KB,,1,292506.46,17951,1284,12502,914538731058,3109548301044,397848920293,11397815680,96077989844,3482647635,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p2_balanced/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p2_balanced/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p2_balanced/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p2_balanced/time_run2.log
advws,16,p2_balanced,3,2,5000,2,256,32,32,10s,4,0,10.01,57.74ms,7.42ms,122.72ms,138.46,13.64,161.00,55.34ms,55.64ms,65.62ms,86.61ms,5523,10.01s,551.57,100.73KB,,1,292588.95,18023,1678,12502,914953519837,3107476922437,397589608423,11389243737,94968222577,3386190747,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p2_balanced/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p2_balanced/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p2_balanced/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p2_balanced/time_run3.log
advws,16,p3_cpu_heavy,1,3,200,3,256,32,32,10s,4,0,10.01,79.62ms,8.27ms,150.17ms,100.24,13.92,141.00,77.36ms,77.86ms,86.81ms,126.60ms,3999,10.01s,399.54,72.58KB,,1,319712.52,13253,2056,12502,974576004603,3381211258778,432602976189,12385609646,104818477911,3716807396,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p3_cpu_heavy/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p3_cpu_heavy/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p3_cpu_heavy/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p3_cpu_heavy/time_run1.log
advws,16,p3_cpu_heavy,2,3,200,3,256,32,32,10s,4,0,10.01,79.94ms,8.61ms,167.05ms,99.88,14.03,150.00,77.33ms,77.84ms,87.42ms,127.95ms,3985,10.01s,398.26,72.35KB,,1,319859.20,13246,2582,12502,975751369671,3370424365956,431192828804,12347208352,105173749910,3680081486,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p3_cpu_heavy/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p3_cpu_heavy/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p3_cpu_heavy/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p3_cpu_heavy/time_run2.log
advws,16,p3_cpu_heavy,3,3,200,3,256,32,32,10s,4,0,10.01,79.43ms,7.03ms,196.30ms,100.56,14.61,151.00,77.53ms,77.94ms,87.00ms,117.95ms,4011,10.01s,400.75,72.80KB,,1,319784.90,13446,1776,12503,972428716784,3392125062790,433994398450,12425670063,105780366638,3762034991,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p3_cpu_heavy/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p3_cpu_heavy/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p3_cpu_heavy/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p3_cpu_heavy/time_run3.log
advws,16,p4_io_heavy_high_conc,1,1,10000,1,256,32,64,12s,4,0,12.03,81.92ms,66.17ms,576.26ms,224.06,26.45,303.00,60.78ms,81.28ms,152.22ms,374.18ms,10715,12.03s,891.00,163.58KB,,1,278061.76,22360,9177,12523,909311554256,3014974207253,385784206585,11061355669,88385221724,3415044099,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p4_io_heavy_high_conc/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p4_io_heavy_high_conc/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p4_io_heavy_high_conc/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p4_io_heavy_high_conc/time_run1.log
advws,16,p4_io_heavy_high_conc,2,1,10000,1,256,32,64,12s,4,0,12.03,82.51ms,67.01ms,544.35ms,223.49,26.70,323.00,60.59ms,81.53ms,156.32ms,378.52ms,10685,12.02s,888.70,163.16KB,,1,278284.78,22250,9468,12523,910840898706,3007112580950,384644831614,11028131453,91518012593,3426694966,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p4_io_heavy_high_conc/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p4_io_heavy_high_conc/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p4_io_heavy_high_conc/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p4_io_heavy_high_conc/time_run2.log
advws,16,p4_io_heavy_high_conc,3,1,10000,1,256,32,64,12s,4,0,12.03,80.04ms,58.87ms,442.51ms,224.15,28.05,310.00,60.29ms,78.62ms,148.01ms,321.59ms,10719,12.02s,891.50,163.67KB,,1,277861.38,22332,9272,12523,909080472313,3016513038309,385944718218,11063974543,88655768403,3425195147,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p4_io_heavy_high_conc/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p4_io_heavy_high_conc/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p4_io_heavy_high_conc/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p4_io_heavy_high_conc/time_run3.log
advws,16,p5_stress_mix,1,2,3000,2,256,32,96,12s,4,0,12.02,167.62ms,86.29ms,443.70ms,144.32,25.73,212.00,148.56ms,216.20ms,302.34ms,394.35ms,6906,12.02s,574.50,104.91KB,,1,367501.76,14756,6327,12525,1136172537513,3916760687856,501147275594,14352010999,115194306818,4345504587,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p5_stress_mix/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p5_stress_mix/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p5_stress_mix/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p5_stress_mix/time_run1.log
advws,16,p5_stress_mix,2,2,3000,2,256,32,96,12s,4,0,12.03,170.02ms,95.49ms,682.32ms,144.61,25.30,210.00,148.27ms,219.10ms,307.77ms,446.74ms,6921,12.02s,575.79,105.15KB,,1,367698.70,14849,6208,12525,1134717798189,3925110636669,502196491141,14382459611,117170910338,4362019525,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p5_stress_mix/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p5_stress_mix/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p5_stress_mix/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p5_stress_mix/time_run2.log
advws,16,p5_stress_mix,3,2,3000,2,256,32,96,12s,4,0,12.02,164.75ms,82.50ms,398.19ms,145.76,24.07,210.00,148.73ms,206.03ms,308.99ms,354.29ms,6975,12.02s,580.48,106.01KB,,1,367071.33,15067,6375,12525,1129579484570,3954744113193,506012078290,14490560191,123912305908,4380734062,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p5_stress_mix/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p5_stress_mix/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p5_stress_mix/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p5_stress_mix/time_run3.log
advws,16,p6_ultra_io_bound,1,1,20000,1,256,32,64,12s,4,0,12.02,97.05ms,59.48ms,464.06ms,175.66,23.65,250.00,78.97ms,103.76ms,166.82ms,359.62ms,8407,12.02s,699.54,128.43KB,,1,216645.37,17697,7402,12523,715416259497,2369705547711,303200301981,8692110131,71692866832,2659041454,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p6_ultra_io_bound/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p6_ultra_io_bound/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p6_ultra_io_bound/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260313_115923/advws_t16_p6_ultra_io_bound/time_run1.log
