mode,threads,preset,run,cpu1_us,io_us,cpu2_us,connections,duration,wrk_threads,exit_code,runtime_s,lat_avg,lat_stdev,lat_max,req_sec_avg,req_sec_stdev,req_sec_max,p50,p75,p90,p99,requests,total_read,requests_sec,transfer_sec,socket_errors,perf_available,perf_task_clock,perf_context_switches,perf_cpu_migrations,perf_page_faults,perf_cycles,perf_instructions,perf_branches,perf_branch_misses,perf_cache_references,perf_cache_misses,server_log,wrk_log,perf_log,time_log
coro,2,p5_stress_mix,3,600,3000,600,96,12s,4,0,12.03,60.72ms,1.16ms,64.36ms,395.58,60.13,484.00,60.79ms,60.83ms,60.88ms,61.46ms,18910,12.03s,1572.25,259.48KB,,1,25140.18,37788,498,2800,60666031699,88168460089,14965573547,10166277,155707499,1525061,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/coro_t2_p5_stress_mix/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/coro_t2_p5_stress_mix/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/coro_t2_p5_stress_mix/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/coro_t2_p5_stress_mix/time_run3.log
coro,2,p6_ultra_io_bound,1,50,20000,50,64,12s,4,0,12.02,20.42ms,217.78us,29.45ms,782.27,36.07,808.00,20.40ms,20.46ms,20.52ms,20.89ms,37396,12.02s,3111.96,510.56KB,,1,9747.87,101025,6458,5053,19216904223,20137958532,3448891555,23219587,348109787,9926462,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/coro_t2_p6_ultra_io_bound/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/coro_t2_p6_ultra_io_bound/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/coro_t2_p6_ultra_io_bound/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/coro_t2_p6_ultra_io_bound/time_run1.log
coro,2,p6_ultra_io_bound,2,50,20000,50,64,12s,4,0,12.02,20.42ms,211.02us,31.27ms,782.72,34.01,808.00,20.40ms,20.46ms,20.52ms,20.72ms,37420,12.02s,3113.40,510.79KB,,1,9655.20,99673,6757,5511,19331900368,20036996707,3433866172,23343985,346770920,7227758,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/coro_t2_p6_ultra_io_bound/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/coro_t2_p6_ultra_io_bound/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/coro_t2_p6_ultra_io_bound/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/coro_t2_p6_ultra_io_bound/time_run2.log
coro,2,p6_ultra_io_bound,3,50,20000,50,64,12s,4,0,12.02,20.42ms,224.64us,31.66ms,782.60,34.53,808.00,20.40ms,20.46ms,20.53ms,20.79ms,37411,12.02s,3113.37,510.79KB,,1,9633.70,97486,6569,5087,19276707214,20211391012,3462498983,23131502,344478588,9768349,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/coro_t2_p6_ultra_io_bound/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/coro_t2_p6_ultra_io_bound/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/coro_t2_p6_ultra_io_bound/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/coro_t2_p6_ultra_io_bound/time_run3.log
ws,2,p1_light_cpu_heavy_io,1,100,8000,100,16,8s,4,0,8.10,66.29ms,3.18ms,66.75ms,60.09,16.36,80.00,66.54ms,66.59ms,66.64ms,66.69ms,1935,8.10s,238.90,39.19KB,,1,617.65,3905,6,8,670108897,840144061,143855270,506398,8337345,36351,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p1_light_cpu_heavy_io/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p1_light_cpu_heavy_io/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p1_light_cpu_heavy_io/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p1_light_cpu_heavy_io/time_run1.log
ws,2,p1_light_cpu_heavy_io,2,100,8000,100,16,8s,4,0,8.01,66.24ms,3.18ms,67.02ms,60.06,14.94,80.00,66.49ms,66.68ms,66.83ms,66.97ms,1922,8.01s,240.04,39.38KB,,1,568.74,3830,23,10,725737240,948609498,161900225,483281,6954816,33083,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p1_light_cpu_heavy_io/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p1_light_cpu_heavy_io/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p1_light_cpu_heavy_io/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p1_light_cpu_heavy_io/time_run2.log
ws,2,p1_light_cpu_heavy_io,3,100,8000,100,16,8s,4,0,8.10,66.18ms,3.54ms,66.72ms,60.12,20.03,100.00,66.47ms,66.54ms,66.56ms,66.61ms,1930,8.10s,238.29,39.09KB,,1,576.79,3895,13,8,662407218,863231879,147319840,473217,6807124,27772,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p1_light_cpu_heavy_io/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p1_light_cpu_heavy_io/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p1_light_cpu_heavy_io/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p1_light_cpu_heavy_io/time_run3.log
ws,2,p2_balanced,1,200,5000,200,32,10s,4,0,10.01,87.85ms,4.55ms,88.54ms,90.65,16.27,141.00,88.21ms,88.29ms,88.34ms,88.42ms,3620,10.01s,361.62,59.33KB,,1,1807.03,7189,3,8,2337402964,3267464328,556078868,908026,12636766,69741,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p2_balanced/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p2_balanced/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p2_balanced/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p2_balanced/time_run1.log
ws,2,p2_balanced,2,200,5000,200,32,10s,4,0,10.01,88.09ms,13.30ms,110.62ms,90.43,13.12,131.00,87.90ms,99.76ms,105.34ms,109.56ms,3612,10.01s,360.77,59.19KB,,1,1859.68,7268,3,9,2213895384,2982252033,507747843,1036876,15999894,70924,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p2_balanced/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p2_balanced/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p2_balanced/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p2_balanced/time_run2.log
ws,2,p2_balanced,3,200,5000,200,32,10s,4,0,10.01,87.81ms,4.56ms,88.56ms,90.77,13.56,131.00,88.17ms,88.38ms,88.44ms,88.52ms,3625,10.01s,362.19,59.42KB,,1,1832.30,7243,3,9,2442212948,3398772615,578830997,897676,14139195,57215,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p2_balanced/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p2_balanced/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p2_balanced/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p2_balanced/time_run3.log
ws,2,p3_cpu_heavy,1,1200,200,1200,32,10s,4,0,10.00,42.87ms,1.58ms,43.51ms,186.27,25.86,240.00,43.11ms,43.34ms,43.36ms,43.44ms,7429,10.00s,742.57,122.55KB,,1,18413.13,14925,4,83,44970270750,67173104156,11392110508,2355592,32675710,166635,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p3_cpu_heavy/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p3_cpu_heavy/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p3_cpu_heavy/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p3_cpu_heavy/time_run1.log
ws,2,p3_cpu_heavy,2,1200,200,1200,32,10s,4,0,10.01,42.87ms,2.02ms,44.50ms,186.32,21.86,222.00,42.60ms,44.25ms,44.26ms,44.42ms,7430,10.01s,742.56,122.55KB,,1,18402.35,14926,4,81,44918859609,67144852861,11387516473,2346804,30575021,163729,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p3_cpu_heavy/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p3_cpu_heavy/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p3_cpu_heavy/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p3_cpu_heavy/time_run2.log
ws,2,p3_cpu_heavy,3,1200,200,1200,32,10s,4,0,10.01,42.95ms,1.56ms,43.53ms,185.92,26.25,242.00,43.05ms,43.08ms,43.11ms,43.19ms,7412,10.01s,740.63,122.23KB,,1,18349.42,13588,3,105,43673585409,65232248517,11065820250,2346182,29274560,212565,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p3_cpu_heavy/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p3_cpu_heavy/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p3_cpu_heavy/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p3_cpu_heavy/time_run3.log
ws,2,p4_io_heavy_high_conc,1,100,10000,100,64,12s,4,0,12.02,326.05ms,30.83ms,330.71ms,49.76,24.73,111.00,330.54ms,330.55ms,330.56ms,330.64ms,2322,12.02s,193.22,32.08KB,,1,712.17,3824,280,8,781941806,1018535779,173695200,557987,8873785,214154,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p4_io_heavy_high_conc/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p4_io_heavy_high_conc/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p4_io_heavy_high_conc/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p4_io_heavy_high_conc/time_run1.log
ws,2,p4_io_heavy_high_conc,2,100,10000,100,64,12s,4,0,12.02,325.99ms,31.06ms,331.15ms,50.07,24.16,121.00,330.53ms,330.60ms,331.10ms,331.13ms,2324,12.02s,193.31,32.09KB,,1,730.86,4538,1580,8,775002941,1005087521,172116902,581208,9074060,299771,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p4_io_heavy_high_conc/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p4_io_heavy_high_conc/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p4_io_heavy_high_conc/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p4_io_heavy_high_conc/time_run2.log
ws,2,p4_io_heavy_high_conc,3,100,10000,100,64,12s,4,0,12.02,326.03ms,30.75ms,330.59ms,54.15,34.04,131.00,330.53ms,330.54ms,330.55ms,330.57ms,2324,12.01s,193.43,32.11KB,,1,707.65,3896,5,8,783254181,994921947,170058542,568074,9076825,32981,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p4_io_heavy_high_conc/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p4_io_heavy_high_conc/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p4_io_heavy_high_conc/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p4_io_heavy_high_conc/time_run3.log
ws,2,p5_stress_mix,1,600,3000,600,96,12s,4,0,12.03,205.74ms,19.97ms,229.56ms,115.91,26.05,181.00,206.69ms,218.52ms,225.21ms,229.54ms,5548,12.03s,461.33,75.69KB,,1,7312.81,11210,12,67,9349052569,13677466486,2328279653,1578426,22038711,52259,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p5_stress_mix/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p5_stress_mix/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p5_stress_mix/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p5_stress_mix/time_run1.log
ws,2,p5_stress_mix,2,600,3000,600,96,12s,4,0,12.02,205.94ms,16.36ms,208.09ms,115.83,36.33,212.00,207.88ms,207.88ms,207.90ms,208.00ms,5544,12.02s,461.32,75.68KB,,1,7409.29,11231,5546,70,8521039155,12346135100,2104649383,1631530,24121656,756606,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p5_stress_mix/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p5_stress_mix/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p5_stress_mix/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p5_stress_mix/time_run2.log
ws,2,p5_stress_mix,3,600,3000,600,96,12s,4,0,12.03,205.17ms,16.29ms,208.17ms,116.29,40.46,232.00,207.11ms,207.14ms,207.17ms,207.77ms,5567,12.03s,462.95,75.95KB,,1,7268.31,10016,7,64,10454407975,15356167229,2604583588,1496099,22521055,61689,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p5_stress_mix/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p5_stress_mix/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p5_stress_mix/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p5_stress_mix/time_run3.log
ws,2,p6_ultra_io_bound,1,50,20000,50,64,12s,4,0,12.02,630.36ms,83.29ms,647.63ms,31.77,19.26,90.00,647.42ms,647.47ms,647.52ms,647.58ms,1186,12.02s,98.69,16.19KB,,1,252.25,2288,7,8,258845323,305025893,52550953,304564,4729483,10575,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p6_ultra_io_bound/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p6_ultra_io_bound/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p6_ultra_io_bound/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p6_ultra_io_bound/time_run1.log
ws,2,p6_ultra_io_bound,2,50,20000,50,64,12s,4,0,12.04,630.30ms,83.28ms,647.75ms,35.06,21.58,90.00,647.39ms,647.45ms,647.59ms,647.71ms,1187,12.03s,98.67,16.19KB,,1,249.40,2349,4,8,261937104,313938481,54057122,302775,4678201,12355,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p6_ultra_io_bound/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p6_ultra_io_bound/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p6_ultra_io_bound/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p6_ultra_io_bound/time_run2.log
ws,2,p6_ultra_io_bound,3,50,20000,50,64,12s,4,0,12.03,630.31ms,83.25ms,647.61ms,35.69,22.90,100.00,647.38ms,647.41ms,647.44ms,647.49ms,1186,12.02s,98.64,16.18KB,,1,259.71,2187,11,11,263492317,305255077,52469949,308571,5189236,12143,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p6_ultra_io_bound/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p6_ultra_io_bound/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p6_ultra_io_bound/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/ws_t2_p6_ultra_io_bound/time_run3.log
elastic,2,p1_light_cpu_heavy_io,1,100,8000,100,16,8s,4,0,8.10,66.18ms,4.21ms,66.75ms,60.12,14.27,120.00,66.55ms,66.63ms,66.66ms,66.69ms,1930,8.10s,238.28,39.09KB,,1,602.43,3902,20,5,648686704,816724667,139815885,503036,7999584,10468,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t2_p1_light_cpu_heavy_io/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t2_p1_light_cpu_heavy_io/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t2_p1_light_cpu_heavy_io/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t2_p1_light_cpu_heavy_io/time_run1.log
elastic,2,p1_light_cpu_heavy_io,2,100,8000,100,16,8s,4,0,8.10,66.26ms,3.19ms,66.68ms,60.06,18.10,80.00,66.53ms,66.55ms,66.57ms,66.63ms,1928,8.10s,238.03,39.05KB,,1,594.78,3865,1005,5,687413993,886705051,151470457,507756,7404628,219049,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t2_p1_light_cpu_heavy_io/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t2_p1_light_cpu_heavy_io/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t2_p1_light_cpu_heavy_io/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t2_p1_light_cpu_heavy_io/time_run2.log
elastic,2,p1_light_cpu_heavy_io,3,100,8000,100,16,8s,4,0,8.10,66.21ms,3.72ms,66.69ms,60.16,19.91,110.00,66.54ms,66.55ms,66.56ms,66.57ms,1931,8.10s,238.41,39.11KB,,1,594.42,3913,4,5,631383462,826664955,141301730,480262,7100694,14612,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t2_p1_light_cpu_heavy_io/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t2_p1_light_cpu_heavy_io/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t2_p1_light_cpu_heavy_io/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t2_p1_light_cpu_heavy_io/time_run3.log
elastic,2,p2_balanced,1,200,5000,200,32,10s,4,0,10.01,87.95ms,4.57ms,88.50ms,90.62,13.66,141.00,88.33ms,88.35ms,88.38ms,88.44ms,3618,10.01s,361.51,59.31KB,,1,1855.05,6836,6,6,2056534758,2837488510,483494449,914664,14156995,24634,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t2_p2_balanced/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t2_p2_balanced/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t2_p2_balanced/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t2_p2_balanced/time_run1.log
elastic,2,p2_balanced,2,200,5000,200,32,10s,4,0,10.01,88.11ms,4.60ms,88.85ms,90.43,15.29,131.00,88.46ms,88.60ms,88.65ms,88.73ms,3611,10.01s,360.82,59.20KB,,1,1877.15,7299,7,6,2080114729,2797979218,475785390,1016600,15585042,25152,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t2_p2_balanced/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t2_p2_balanced/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t2_p2_balanced/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t2_p2_balanced/time_run2.log
elastic,2,p2_balanced,3,200,5000,200,32,10s,4,0,10.01,87.99ms,4.57ms,88.53ms,90.60,13.47,131.00,88.36ms,88.40ms,88.41ms,88.44ms,3618,10.01s,361.53,59.31KB,,1,1832.32,7304,4,5,2038936633,2845671959,484155319,893993,13014288,21242,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t2_p2_balanced/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t2_p2_balanced/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t2_p2_balanced/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t2_p2_balanced/time_run3.log
elastic,2,p3_cpu_heavy,1,1200,200,1200,32,10s,4,0,10.01,42.88ms,1.56ms,43.27ms,186.04,30.17,242.00,42.97ms,43.01ms,43.05ms,43.12ms,7420,10.01s,741.54,122.38KB,,1,18375.06,14928,4,116,44005600066,65806110759,11159010236,2327324,28400818,56651,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t2_p3_cpu_heavy/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t2_p3_cpu_heavy/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t2_p3_cpu_heavy/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t2_p3_cpu_heavy/time_run1.log
elastic,2,p3_cpu_heavy,2,1200,200,1200,32,10s,4,0,10.01,42.91ms,1.56ms,43.49ms,186.09,27.60,242.00,43.00ms,43.05ms,43.08ms,43.15ms,7419,10.01s,741.25,122.33KB,,1,18354.35,14069,4,114,43804619905,65476498994,11106684021,2375318,29857861,57629,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t2_p3_cpu_heavy/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t2_p3_cpu_heavy/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t2_p3_cpu_heavy/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t2_p3_cpu_heavy/time_run2.log
elastic,2,p3_cpu_heavy,3,1200,200,1200,32,10s,4,0,10.01,42.87ms,1.56ms,43.36ms,186.25,25.46,242.00,42.96ms,42.96ms,42.97ms,43.03ms,7432,10.01s,742.49,122.54KB,,1,18381.60,14951,6,93,44946485220,67254333350,11406722184,2299929,28866012,50801,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t2_p3_cpu_heavy/server_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t2_p3_cpu_heavy/wrk_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t2_p3_cpu_heavy/perf_run3.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t2_p3_cpu_heavy/time_run3.log
elastic,2,p4_io_heavy_high_conc,1,100,10000,100,64,12s,4,0,12.03,326.03ms,31.15ms,330.81ms,50.60,23.92,131.00,330.55ms,330.64ms,330.71ms,330.78ms,2324,12.02s,193.31,32.09KB,,1,738.46,4685,1973,6,790909805,1014384942,175518379,595889,9088373,276021,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t2_p4_io_heavy_high_conc/server_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t2_p4_io_heavy_high_conc/wrk_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t2_p4_io_heavy_high_conc/perf_run1.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t2_p4_io_heavy_high_conc/time_run1.log
elastic,2,p4_io_heavy_high_conc,2,100,10000,100,64,12s,4,0,12.10,326.03ms,30.73ms,330.64ms,52.54,33.10,131.00,330.53ms,330.54ms,330.55ms,330.57ms,2326,12.10s,192.23,31.91KB,,1,746.67,4728,11,5,792210115,1015033760,173468308,583661,9588943,42224,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t2_p4_io_heavy_high_conc/server_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t2_p4_io_heavy_high_conc/wrk_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t2_p4_io_heavy_high_conc/perf_run2.log,/users/Superjun/Concurrency_in_Cpp/results/mixed_wrk_perf_20260303_151037/elastic_t2_p4_io_heavy_high_conc/time_run2.log
